valid,count,tpm,num_of_reads
213.12,3,69.301449,876.0
14.6771944826,8,4.083769,48.966659
1.58796635062,3,0.251487,7.428162
5.3905933463,4,0.075893,4.614047
128.002884661,5,6.566766,320.071572
173.160648094,4,0.511175,109.394956
-17.2049253444,3,1.456887,303.925613
6.6214224862,2,2.03036,35.032732
546.84,1,15.41362,1468.0
439.875,3,58.939094,1287.0
12.0871677173,10,0.049849,6.223298
80.6477809422,17,6.775732,299.432616
47.7220480757,14,3.495294,147.30842
133.201627063,6,3.617713,221.707646
3.11874899445,3,0.73523,13.641617
426.097952243,3,7.28454,998.896794
-70.6817012371,14,2.587751,330.46159
38.8959573684,11,13.181837,97.235997
172.067930608,7,6.047952,446.893484
97.4605592613,4,3.229205,286.354954
1786.08958221,4,263.812316,7997.962265
2.92303498394,5,3.472799,40.399502
163.856965016,2,4.179369,395.600498
1.18,1,0.084935,3.0
2.51613192137,2,0.191445,12.0
0.535816410668,3,0.080093,4.616935
4.52418358935,3,0.16349,8.383065
1.0,1,0.0,0.0
-0.289327870505,3,0.029779,1.188247
137.94,3,3.624054,305.0
4.36,10,0.09995,10.0
2.10856277815,4,0.316551,5.86307
134.588249576,5,6.804668,446.86694
11.1902917062,7,4.14751,50.269991
1065.06,20,29.700742,3042.0
6.79832780574,4,0.178763,13.0
1861.88814475,2,31.020313,6573.047033
407.893980783,1,15.406003,2046.476995
0.05,1,0.317264,5.0
1.0,3,0.0,0.0
0.88,3,1.099032,7.0
222.918272622,2,8.67169,598.498894
24.7822005424,2,0.864039,122.777533
301.509305581,1,20.399732,672.148753
-26.5893055812,1,1.721158,52.851247
-0.02,3,0.008808,1.0
12.4482557817,2,0.109999,19.962728
-16.5006753267,1,0.392414,84.145219
9.99067532673,2,0.575828,84.854781
59.0,10,0.0,0.0
23.4197880911,6,1.62836,93.072385
-5.59731283503,3,0.015906,2.886544
248.620726974,2,47.40768,1580.51672
975.038272089,2,49.993436,4595.69807
144.904174244,1,12.802358,392.287389
1.185,4,0.029864,2.0
317.0,11,38.676345,837.0
6.80439200044,10,3.172605,36.907316
372.175385066,10,13.975898,1078.570684
-1.30977706673,2,2.989805,159.521999
16.5318739274,2,0.417284,56.0
0.683126072585,1,0.0,0.0
1941.885,5,30.868503,10856.0
110.015,4,5.404363,252.0
23.4,4,8.592221,98.0
10.065,2,0.120057,12.0
27.9442137253,4,1.469969,264.0
5.25021525309,5,0.664287,7.943585
0.0474809043405,8,0.971958,63.260635
22.3951922192,4,0.120134,9.989417
487.28806734,2,39.148463,1082.546348
185.372113382,1,15.979745,589.863607
1120.58481928,1,146.826074,3258.590045
3.25755186613,2,0.773137,8.918631
2.55852130533,1,0.03279,3.866629
231.108169743,4,2.011742,117.73099
1.345,2,0.676364,10.0
30.61,1,1.84591,128.0
0.02,2,1.266742,17.0
49.2,2,1.409468,175.0
6.12916875329,3,6.401918,63.241324
46.2308312467,1,6.196708,82.758676
3.65,4,0.893868,14.0
-9.36898859311,2,76.602687,460.520864
1168.06145575,1,110.200637,1761.800743
776.992532845,6,40.104886,1266.678393
14.2259860762,8,0.333799,22.69092
103.370050542,7,13.450853,301.581548
382.713148705,5,18.524415,869.192308
558.629968681,4,70.520867,2252.54784
234.54832651,5,7.195701,681.34685
68.1089046529,5,7.921955,170.152999
8.58776883686,9,3.936772,98.50015
60.0665415672,5,2.432411,238.698467
16.9524608984,1,2.640905,50.544498
9517.31704981,1,810.300691,19484.25601
9.075,1,0.316915,56.0
7.845,8,1.193842,18.0
33.6817898901,8,2.605937,113.975878
45.6387380545,6,50.664169,220.626914
235.225426965,4,54.138913,650.91459
708.744045091,2,161.48111,1962.482619
0.11317283086,5,0.103156,3.0
261.205,1,32.72725,922.0
171.367195657,1,8.288978,895.837005
105.005,3,16.042077,245.0
392.57,9,13.967655,1461.0
972.302653753,6,31.962368,3409.695419
1297.380385,15,102.695254,5179.006573
198.967932919,10,76.500828,914.802012
30.055,14,2.251101,76.0
11.7530836917,14,4.944188,63.942521
77.092823928,28,10.717876,220.105824
705.53109862,34,33.761338,2075.60937
95.2918658015,1,1.960238,655.500458
5.18,2,0.492754,11.0
0.291550404881,3,0.0,0.0
3.77667250358,1,0.501917,23.844219
0.205,3,0.224633,4.0
252.385,3,5.457459,1579.0
119.34,6,5.983435,614.0
54.5996816813,2,5.31984,581.341331
91.3186477621,4,2.804539,391.682335
94.2379846575,1,0.874908,101.976334
148.199700757,23,8.670684,1076.555274
171.202253669,14,12.304194,1354.173011
20.0,8,0.0,0.0
152.272179318,10,2.086587,182.861777
4.615,6,0.474287,44.0
37.895,6,8.67786,108.0
-0.035,1,0.100571,2.0
11.865,1,0.420699,33.0
2.69083079285,3,0.642304,9.579904
12.3608534374,1,4.647176,59.195293
-0.085,6,0.008366,2.0
42.0251368484,3,26.222079,333.162313
349.671175128,2,8.007599,709.566239
0.854574887177,10,0.227681,5.223213
5.07542511282,18,0.041877,15.776787
3.3010349163,10,9.416882,119.033416
17.301252077,12,1.183298,53.291926
10.6527086971,19,0.76073,12.829355
111.22,7,16.201506,398.0
52.54,1,13.14195,357.0
356.625,1,45.435979,1376.0
-0.321177132489,3,0.0,0.0
235.57,2,24.777216,409.0
76.28,3,7.970424,144.0
1282.61973229,10,40.106475,3565.628517
119.920449245,1,3.082556,371.011879
-77.2051815326,3,3.864157,331.359604
6.77,9,0.197494,23.0
6.495,9,0.838834,16.0
2.88933200397,7,1.08221,18.637774
62.3962707672,2,12.602444,220.724262
1641.75439723,15,94.508453,6258.637964
100.650067164,19,2.852426,168.783159
281.825260014,12,3.381788,498.234734
165.363878766,9,3.673377,695.412165
1.67343181883,2,0.032114,3.193165
245.931568181,2,28.064376,757.806835
18.74,1,25.60621,52.0
156.273809691,8,3.691688,698.038942
-12.2865160206,2,0.248541,28.74298
17.5450858364,2,0.433512,53.106606
10.6949141636,1,1.009631,12.893394
-1.54771259625,3,0.114832,2.9888
1.0,3,0.0,0.0
0.507712596254,4,0.001301,0.0112
10.7571636832,4,0.70809,32.764415
74.5247623341,6,5.570119,228.235585
32.0846848251,7,6.439387,79.304196
8.44832809143,1,0.190161,10.096642
64.4705143185,4,3.560794,202.599162
1726.26,1,52.383444,8041.0
1.155,2,0.173216,3.0
66.905,1,3.857452,182.0
4.83934549362,9,0.567693,19.0
923.603272983,1,68.813003,2629.549608
2.016495692,1,0.080282,6.0
523.457485942,12,16.411285,1117.735182
688.108341556,9,24.99754,2080.234337
658.29536153,5,36.703004,2992.317299
22.2106171415,5,2.714968,38.640968
82.014501084,3,1.971258,111.262282
177.834881775,4,14.790636,803.09675
15.4013593716,6,0.509795,41.661913
3.3429250492,6,0.111276,6.804996
0.08,7,0.067193,1.0
13.448509118,3,0.648076,23.311863
13.4906975797,3,0.506445,44.531336
9.2066964501,2,0.333876,19.864542
13.082368687,9,0.230651,19.096751
36.94,1,16.381489,140.0
2.095,1,27.304426,58.0
9.43,5,16.229608,183.0
0.490695257292,5,0.942692,11.272779
15.8501564377,1,0.124467,11.85433
87.2627053496,2,2.388813,240.319412
39.4218717622,2,4.086953,105.577815
73.7103541332,2,1.093382,105.590849
74.9077741046,4,8.982947,801.831335
302.015,2,11.270549,1195.0
71.355,1,9.215649,165.0
379.35,3,51.84176,2606.0
65.6991356515,3,14.223026,226.0
494.74,3,13.174861,1447.0
-149.09368949,9,16.23359,1302.917362
98.4326185155,2,7.377102,195.60411
672.421016475,3,5.895303,470.478528
191.633184759,10,5.705646,861.0
0.115,3,0.058731,2.0
2.22627705896,1,0.036637,1.304778
3.255,2,0.090581,4.0
232.038881527,6,70.193071,718.49061
48.3915503617,1,1.825977,118.429736
189.410790012,1,29.05901,1472.079654
0.065,1,0.010836,1.0
52.6833857027,4,5.829766,68.197267
12.2847948536,20,8.385306,100.544484
367.226819444,12,11.363304,1466.258249
34.5075303725,1,1.999753,188.118101
192.877469628,5,7.612827,787.881899
0.02,4,0.27416,4.0
23.0217513026,4,3.095576,106.42174
0.673601091766,7,0.535992,19.611024
11.6396476057,6,1.36795,87.967236
141.192653685,15,42.635447,509.837524
22.7493391675,14,2.788971,84.643488
30.3991458041,5,0.16153,12.513059
581.25,8,35.553165,1875.0
403.205042456,4,75.282648,1320.976718
4.25809609587,1,0.022069,4.828247
592.9,4,37.480398,4097.0
17.2470005864,3,1.01701,100.0
-11.4921776962,3,11.673559,156.28279
339.58843954,6,9.822403,748.455267
739.273594219,27,35.137666,2838.437852
3753.30510897,17,129.115268,11407.547959
757.645,3,120.379664,2789.0
35.8383807882,5,0.910466,67.749222
53.6520083789,2,2.521444,162.635304
103.679610833,4,3.631446,440.615475
3505.51207067,6,284.79409,15287.819478
82.01,4,16.790768,335.0
171.515,2,28.07595,645.0
230.224148026,5,9.993514,518.918872
13.0777185928,5,2.961233,97.37692
6.04313338104,4,2.650461,21.704208
613.864428638,7,33.758529,1431.521615
12.055,3,4.274193,50.0
52.164116553,1,1.344064,68.306366
40.4350398203,5,2.861109,115.188573
-1.25370378533,3,0.271453,27.0
2.3011039367,3,0.0,0.0
10.7309851091,3,0.0,0.0
218.333933997,3,58.135792,732.972346
-0.622450656711,1,0.048179,0.569867
33.0536812517,2,1.37748,64.812396
16.218769405,7,0.490795,43.617737
75.325,8,1.436153,182.0
2969.74335945,4,413.304371,8635.485053
60.815,3,12.092409,178.0
0.93,1,0.084313,1.0
2.015,1,1.33796,9.0
927.31,4,30.589293,2474.0
527.034984692,4,41.502989,1714.07066
26.7259613032,2,2.848743,136.907031
205.014091163,3,3.468653,299.022309
211.875030908,1,15.387426,686.0
6778.915,4,1847.559833,21673.0
167.55,3,5.823191,502.0
314.581673717,4,11.881029,813.822535
19.74,6,1.545963,107.0
44.4639702736,5,7.778144,97.055369
16.1745485234,10,1.185987,49.944631
47.71,6,7.866915,193.0
4999.28753924,3,407.284887,27567.196597
37.4291738802,2,7.917145,156.672138
24.0741423932,1,1.062217,31.374706
40.0816837266,2,0.750117,109.953156
2.12,4,0.676356,8.0
24.485,4,5.485266,77.0
2.52264870215,3,0.159331,1.786214
4.74235129785,2,2.069888,24.213786
22.965,7,4.381715,43.0
119.401729872,2,3.142537,233.943384
12.7616072454,1,1.009012,12.164184
227.987259359,2,4.469011,492.866258
12.476133396,4,2.263634,250.969558
450.319442687,8,24.245762,1088.011705
3.10930669135,7,0.614668,14.620347
-1.09930669135,5,0.088151,4.379653
1378.32440897,3,75.360493,11244.799375
6.88204967535,1,0.611485,43.156921
0.07,2,0.013875,1.0
36.97,1,16.496845,223.0
530.865,4,107.699584,4315.0
69.2736001243,3,12.602696,183.463916
29.2753190967,2,9.034868,96.883847
5.61546289021,3,5.124622,107.239175
9.10197891537,3,2.895191,28.788284
65.2280210846,3,20.827805,259.211716
12.1785085092,3,2.240008,83.777681
52.5871971757,2,7.366592,161.097028
20.8716892023,8,10.874374,86.575165
540.380082814,1,12.312705,1529.550127
28.06,2,8.833416,124.0
121.97349375,3,1.290289,248.333279
576.10150625,3,15.857082,1541.666721
5.22275175012,7,0.302921,12.254674
28.31798209,1,1.038464,55.508829
61.069510178,3,8.88029,312.506365
2.81135240373,5,1.238342,53.678504
1999.21,6,112.782005,9598.0
77.7184035782,2,18.153663,312.051628
41.4605460698,5,11.647406,157.825035
1463.2644217,2,102.430119,5441.892279
22.54,2,6.015013,86.0
236.741161054,2,5.667544,714.918247
7.63883894561,2,1.477279,28.081753
1.0,1,0.0,0.0
2.55002202524,2,0.267581,8.051352
1.0,3,0.0,0.0
1609.7538207,3,708.203596,25083.48591
4132.76269924,6,653.05406,15215.07695
28526.7021772,9,2082.795318,84124.296382
9.37854637519,5,1.946868,23.09099
30.1327760643,2,3.656031,137.094215
83.7986786178,3,1.797258,244.814795
306.152337789,3,8.772225,865.970684
6.25766221144,2,1.369792,65.029316
1078.48731456,4,19.549491,3089.198913
22.618103426,2,1.960678,23.573315
-0.135417983051,3,0.107036,1.227772
68.465,1,12.140468,215.0
1438.45556066,1,70.787794,3935.618602
0.805,4,0.134816,11.0
1.0,6,0.0,0.0
-0.238584602542,4,0.427406,3.0
303.728736803,3,30.486373,878.682137
120.356330689,7,0.733061,92.708403
33.6814514095,7,6.254088,111.365592
588.747535489,1,14.105706,1973.671596
2.56141424771,4,0.127648,11.0
86.9616557474,2,23.287199,988.244296
168.09,4,278.901993,3172.0
0.165,2,0.025872,2.0
20.955,1,4.932387,117.0
667.17,2,141.583362,4550.0
425.235,2,6.514945,1987.0
89.6979231855,1,12.188548,263.377957
46.7120768145,2,1.417228,142.622043
11.1926080953,4,0.135373,9.0
4.0,10,0.0,0.0
120.221674631,7,24.898581,453.07377
900.354193342,1,26.480501,2461.78221
281.766503031,3,2.147069,398.371702
735.283496968,2,16.941321,2977.628298
2.94639215233,1,0.637346,7.290061
17.0675388094,2,0.674074,91.709939
0.05,1,0.12664,1.0
2.51572393157,4,0.35712,6.707293
312.884276068,4,7.170131,1016.292707
203.345,6,37.609993,1084.0
2238.52181117,8,93.444816,7931.10718
529.366510883,1,16.257549,2091.973663
0.795,1,0.035812,3.0
189.035,5,19.041797,680.0
802.53,7,25.33791,2992.0
503.238201995,6,44.62198,3040.551174
220.598403657,5,9.523667,555.795792
2340.28839435,3,230.411321,13169.653034
1954.8437098,2,193.231122,8985.057528
161.965,3,4.259229,661.0
150.125,3,15.958334,601.0
9.47979174056,2,5.822363,61.678333
16.6002082594,1,1.187368,41.321667
462.084487527,1,67.743412,1256.925332
311.175512473,1,5.983238,980.074668
15.195,3,2.14452,20.0
360.44,4,56.508305,1614.0
408.155,7,29.885767,706.0
558.63,7,62.833391,1566.0
5.42728256098,5,0.568103,12.497463
11.1093001866,4,0.231587,33.48733
-1.00080074361,3,0.150011,3.860605
5.1922243199,3,0.220871,14.755916
522.55230091,2,18.31198,2079.640746
19.9026990899,2,2.086805,112.359254
20.0,1,0.0,0.0
21.4997960267,2,1.067492,74.091921
5.42520397325,2,0.811061,8.908079
172.705,3,31.247273,1389.0
8.63099857587,3,33.706142,302.298831
-294.984400571,2,23.403238,669.96827
626.388401996,1,61.745859,2120.732899
12.100903699,5,0.373028,18.0
555.81,3,11.22416,2630.0
7.28627077668,1,0.571285,19.361556
3.87872922332,1,0.842657,9.638444
79.02,1,1.236,217.0
3.98,7,0.660038,8.0
1311.50295914,6,31.653087,3689.379273
4.0790697398,2,0.540086,20.620727
319.185,1,36.037612,1349.0
0.115,24,0.066182,1.0
-201.26033117,6,19.059179,1021.862959
0.01,24,0.051291,1.0
2073.41328416,4,57.056347,5078.102972
1244.94957772,2,31.524877,1971.918728
117.338645436,3,6.330781,436.52363
154.396341024,7,4.571743,270.518202
158.88001354,5,6.948409,391.958169
143.375,4,30.265815,1427.0
1178.57623964,7,80.024751,4378.960164
23.9841004807,1,1.596502,77.1409
17.8450413055,2,1.518518,71.349754
2.36085821382,2,1.872645,13.509346
1.795,1,0.244892,6.0
191.220848074,3,11.162696,673.574759
67.0091519256,5,3.338349,101.425241
0.035,3,0.118361,1.0
203.768433272,3,33.173027,509.863439
82.5468981991,4,6.414108,142.143322
25.0,2,0.0,0.0
333.345489408,1,42.314477,947.35782
-13.1467496172,2,0.19813,27.200866
21.95163768,1,0.461369,70.011813
10.7665707637,2,0.16272,13.779108
167.092951524,3,23.355439,1152.030903
297.757048476,5,42.055729,1684.969097
241.922375751,7,22.466366,515.398772
-1.2194891026,11,1.325675,16.110947
10.3755643432,8,1.181959,14.671626
1.0,11,0.0,0.0
6.76556440098,8,0.154055,9.230865
-0.532873699077,8,0.116998,5.28823
18.2270373195,4,1.215341,20.180229
147.924922942,11,23.36906,1287.868969
792.897882467,3,29.23349,2397.592616
24.2403082399,1,1.42458,73.0
1.0,1,0.0,0.0
-0.005,1,0.014997,1.0
83.4701124341,2,36.020291,531.388051
91.3962602352,2,58.370724,692.31094
2.6,1,0.860143,9.0
-0.075,1,0.152653,5.0
1.0,3,0.0,0.0
5.54031985344,7,0.388814,4.712629
20.1598253885,3,0.233141,73.984605
-0.275407826695,1,1.071182,47.302766
72.36,1,8.959459,361.0
-0.215,3,0.012374,3.0
11.5492377904,1,2.45353,49.589246
75.4988819991,2,5.067323,396.991386
119.68188021,3,8.034584,310.419368
351.175,3,13.448763,1273.0
4.89656078503,1,0.411625,16.077183
153.807157471,1,8.16656,462.000627
-24.9687182563,2,1.820514,69.92219
163.47,2,5.615334,410.0
0.035,6,0.549471,2.0
3.43997869467,1,4.884489,74.597567
481.332375793,2,9.769679,1360.3077
0.0384187203651,7,0.021395,2.955321
267.94658128,5,16.060755,812.044679
612.123249993,3,55.076765,1918.520354
14.99,2,1.502395,62.0
0.765,6,0.120483,14.0
238.965,3,8.571574,703.0
-0.06,2,0.022496,1.0
291.945,5,7.079925,1540.0
35.3906797178,3,0.598379,41.804172
392.594320282,6,8.980858,1503.195828
1.93359306965,8,0.888892,31.42543
10.3869669266,5,0.199692,18.506143
24.0480330734,3,0.695563,62.493857
967.632571482,5,29.259614,1970.937803
96.2480574491,2,5.224912,334.973935
161.589371069,1,14.215614,660.088262
321.46,5,9.395325,646.0
411.385,4,7.180573,1263.0
139.034879239,1,1.919566,155.188267
44.7433486613,2,2.7564,173.222245
150.8267721,3,7.726032,439.589488
41.895,1,8.641076,114.0
-0.1095097019,2,0.015236,1.105013
52.2545097019,1,3.611912,141.894987
9.0,2,0.0,0.0
26.7062696112,4,9.17332,109.695171
535.532323855,2,8.017132,1610.997498
1070.1964593,2,13.913178,2781.30733
5.49966545233,9,1.992215,46.674249
134.670334548,6,2.164135,333.325751
332.694592296,5,7.812699,785.465419
78.0529068787,3,1.325526,69.431675
278.372500826,3,11.126638,1385.102906
378.753102204,2,21.061441,943.748775
57.6170854973,5,1.202238,158.099233
-2.27325572332,3,0.162071,4.902951
0.406971552089,3,0.128606,6.097049
4.50757189503,3,0.0,0.0
155.944494765,5,5.818179,389.645853
148.063251567,3,3.614012,279.845915
282.107253667,9,7.978513,637.508232
662.428049654,2,30.876403,1844.068248
330.38801139,5,7.454377,194.504129
-129.826010318,7,6.947855,192.35018
150.078010454,11,8.670867,117.773996
12.88,1,5.587473,14.0
15.5667821967,1,9.759141,51.694021
108.09,7,2.988161,271.0
-0.11,7,0.123589,1.0
223.1447939,6,8.588563,763.0
213.18,5,15.569204,728.0
-0.04,4,0.123589,1.0
11.137186204,2,0.154793,16.0
109.2179903,1,4.124692,194.474712
1.04438421636,1,0.012304,2.771101
3.88,14,0.961651,6.0
122.83713954,14,4.948442,344.423707
15.5575364011,1,1.44804,84.130348
-1.30453285955,8,0.359145,3.407775
91.3918134591,6,2.100739,168.060427
11.1826858562,2,0.781035,27.967609
1.06314406622,5,0.914351,32.474028
171.531160676,3,9.227347,517.514192
31.255,3,5.838147,59.0
10.8428227101,5,6.447192,50.071729
1.1947131919,1,0.245331,2.056802
73.8656465996,2,4e-05,0.003204
0.99,2,1.411617,10.0
0.015,1,0.080561,1.0
2.18,1,0.105816,6.0
7.74000006548,1,1.400132,50.0
3.13053766115,3,1.291211,12.0
3.28563741865,3,0.050819,10.58008
25.0575871238,2,4.059403,89.037251
23.7143685159,1,2.376193,124.157284
1.1611084931,4,0.033822,2.18922
1268.13889151,3,44.978065,3786.81078
72.335,2,2.385337,183.0
3.19015871019,1,0.111655,8.0
2.99999227388,2,0.0,1.6e-05
1.0,1,0.0,0.0
0.11993541648,2,0.131892,3.0
0.85506458352,1,0.0,0.0
705.235,1,114.563386,1906.0
6.96,5,0.39079,8.0
64.83,11,4.832149,141.0
163.78,4,11.493496,366.0
698.615,5,47.348836,1337.0
78.8318821512,4,19.306376,331.86614
194.913248648,1,8.044274,491.416299
166.5698692,1,19.790546,425.717561
331.365,7,8.897866,750.0
0.93,12,0.067936,3.0
357.148887184,21,36.550824,1007.152492
32.1011894698,21,3.619023,52.213586
117.251092031,1,8.695918,304.605275
1.0,3,0.0,0.0
24.6649391396,1,0.707926,53.0
226.543583015,2,4.053906,486.999999
122.808686636,5,7.495726,265.0
938.021342528,7,51.218988,2729.476491
333.36,2,11.85548,767.0
3.92,3,0.019032,2.0
281.694661631,4,7.207121,638.634564
76.2203383686,1,1.795518,177.365436
64.54,3,1.776126,104.0
1154.61,2,130.702661,2544.0
5.7315040322,4,1.252532,14.204566
7.72896592474,4,0.261624,17.903639
128.094530061,5,21.573378,691.891795
21.5477593728,2,6.394992,65.666413
74.0024834537,5,11.55667,224.563805
41.3410624604,2,2.759086,138.784366
650.098694713,4,186.415607,3161.985415
42.71,2,3.928211,169.0
86.1882656695,5,8.376246,184.265448
47.7728815629,6,0.327644,2.6085
195.398852768,1,6.580993,388.126052
18.185,4,1.155334,11.0
16.430054505,4,2.6176,37.0
26.548426799,7,5.93285,119.52556
839.567596659,4,13.015566,1719.212677
128.338976557,4,2.82098,395.261763
2.75540945907,2,0.118781,14.126493
2.0,10,0.0,0.0
302.383609078,8,10.087102,737.158766
1333.19316065,1,24.053338,1665.573853
0.0747892246729,1,0.053613,0.902416
484.213808989,1,53.014413,1879.411922
